device_id,manufacturer,model,ml_risk_level,priority_score,vulnerability_count,max_cvss_score,remediation_time_hours,skill_level_required,downtime_minutes,has_ai_recommendations,nist_controls,cis_controls,manufacturer_support
CCTV-00122,Dahua,IPC-HDBW2831R,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00123,Hanwha,XRN-2011,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00124,Uniview,IPC2124SR3-PF40,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00125,Hanwha,XNV-8082R,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.hanwhavision.com/support/
CCTV-00126,Axis,M3067-P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-00127,Uniview,IPC532E-DL-IN,Critical,72.3,2,9.1,1.08,Advanced,35,False,"PR.DS-1, PR.MA-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 7.1",https://www.uniview.com/Support/
CCTV-00128,Hanwha,PNM-9084RQZ,Critical,82.3,2,9.1,1.33,Advanced,50,False,"DE.CM-4, PR.DS-6, PR.MA-1, PR.IP-1","CSC 18.9, CSC 18.3, CSC 16.7, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00129,CP Plus,CP-PLUS-16CH-DVR,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00130,Dahua,IPC-HDBW2831R,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00131,CP Plus,CP-PLUS-16CH-DVR,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.cpplus.com.sg/support/
CCTV-00132,Axis,Q1615-E,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.axis.com/support/cybersecurity
CCTV-00133,Uniview,IPC672LR-AX4DUPK,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.uniview.com/Support/
CCTV-00134,Hikvision,DS-2CD2043G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00135,CP Plus,CP-DGC-D13L2,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00136,Dahua,NVR4104HS,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00137,Dahua,SD22204UE-GN,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00139,Hikvision,DS-2CD2T85G1,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00140,Axis,M2026-LE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00141,Dahua,NVR5208-8P,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00142,Uniview,IPC2328SBR3-DPZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-00143,Hikvision,DS-2DE4A425IW,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00144,Axis,P3245-LVE,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.axis.com/support/cybersecurity
CCTV-00145,Dahua,DHI-NVR4216-16P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00146,Hikvision,DS-2CD2043G,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00147,Hikvision,DS-2CD1023G,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00148,Dahua,NVR4104HS,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00149,Hikvision,DS-2CD2T85G1,Critical,94.4,4,9.8,1.7400000000000002,Advanced,55,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 18.9, CSC 7.1, CSC 16.7, CSC 3.10",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00150,Dahua,IPC-HFW1230S,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00151,Hikvision,DS-2CD2085FWD,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00152,Hikvision,DS-7616NI-Q2,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00153,Uniview,IPC672LR-AX4DUPK,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.uniview.com/Support/
CCTV-00154,Hanwha,QNV-7080R,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00155,Hanwha,XND-6085V,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00156,Dahua,IPC-HFW5831E,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00157,Dahua,NVR4104HS,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00158,Axis,P3719-PLE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00159,Dahua,SD22204UE-GN,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00160,Dahua,IPC-HFW1230S,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00161,Hanwha,QND-7082R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00162,Uniview,IPC322LR3-VSPF40,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00163,Vivotek,IZ9361-EH,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00164,CP Plus,CP-USC-TA13L2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00165,Hikvision,DS-2CD2143G,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00166,Axis,P3265-LVE,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-00167,Uniview,IPC2124SR3-PF40,Critical,89.4,3,9.8,1.25,Advanced,45,False,"PR.PT-1, PR.AC-1, PR.AC-7, PR.MA-1, PR.IP-1","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 18.3",https://www.uniview.com/Support/
CCTV-00168,Uniview,IPC672LR-AX4DUPK,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00169,Hikvision,DS-2CD1023G,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00170,Hanwha,QND-7082R,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00171,Hanwha,PNM-9084RQZ,Critical,82.3,2,9.1,1.33,Advanced,50,False,"DE.CM-4, PR.DS-6, PR.MA-1, PR.IP-1","CSC 18.9, CSC 18.3, CSC 16.7, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00172,CP Plus,CP-UNC-TA21L3,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00173,Vivotek,FD9389-EHTV,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.vivotek.com/support/
CCTV-00174,Hikvision,DS-2CD2385G1,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00175,Hikvision,DS-2CD1023G,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00176,Hikvision,DS-2CD2085FWD,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00177,CP Plus,CP-USC-TA13L2,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00178,Vivotek,IP8160-W,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-00179,Vivotek,IP8160-W,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00180,Hanwha,PNM-9084RQZ,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00182,Axis,M3067-P,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00183,Axis,Q1615-E,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-00185,Uniview,IPC672LR-AX4DUPK,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.uniview.com/Support/
CCTV-00186,Axis,P1455-LE,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-00187,CP Plus,CP-DGC-D13L2,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00188,Hanwha,QND-7082R,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00189,Axis,Q1615-E,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00190,Vivotek,CC8370-HV,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.vivotek.com/support/
CCTV-00191,Uniview,IPC2328SBR3-DPZ,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.uniview.com/Support/
CCTV-00192,Hanwha,PNF-9010R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00193,Uniview,IPC6252SR-X5UG,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00194,Axis,M3116-LVE,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-00195,Axis,M3116-LVE,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00196,Uniview,NVR304-32E-B,Critical,79.7,2,9.9,1.0,Advanced,30,False,"PR.AC-4, PR.DS-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 16.10",https://www.uniview.com/Support/
CCTV-00197,CP Plus,CP-VAC-D20L2,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00198,CP Plus,CP-VCG-SD10L2,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-00199,Vivotek,IP8160-W,Critical,72.3,2,9.1,1.08,Advanced,35,False,"PR.DS-1, PR.MA-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 7.1",https://www.vivotek.com/support/
CCTV-00200,CP Plus,CP-EAC-T24PL2,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00201,Dahua,DHI-NVR4216-16P,Critical,89.4,3,9.8,1.25,Advanced,45,False,"PR.PT-1, PR.AC-1, PR.AC-7, PR.MA-1, PR.IP-1","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 18.3",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00203,CP Plus,CP-PLUS-16CH-DVR,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00204,Axis,P3245-LVE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00205,Vivotek,IB9389-EHT,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.vivotek.com/support/
CCTV-00206,Vivotek,IB8382-T,Critical,82.3,2,9.1,1.33,Advanced,50,False,"DE.CM-4, PR.DS-6, PR.MA-1, PR.IP-1","CSC 18.9, CSC 18.3, CSC 16.7, CSC 7.1",https://www.vivotek.com/support/
CCTV-00207,Hanwha,XNV-8082R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00208,Vivotek,IZ9361-EH,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.vivotek.com/support/
CCTV-00209,Dahua,DHI-NVR4216-16P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00210,CP Plus,CP-E24A,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00211,Uniview,IPC672LR-AX4DUPK,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00212,Dahua,IPC-HFW2431T,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00213,Hikvision,DS-7616NI-Q2,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00214,Vivotek,ND9541P,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00215,CP Plus,CP-PLUS-16CH-DVR,Critical,89.7,2,9.9,0.75,Advanced,25,False,"PR.AC-7, PR.AC-1, PR.IP-1, PR.AC-4","CSC 4.1, CSC 18.3, CSC 16.10, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00216,Hikvision,DS-2CD2385G1,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00217,CP Plus,CP-USC-TA13L2,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-00218,Vivotek,SD9364-EHL,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00219,Hikvision,DS-2CD2143G,Critical,81.4,3,8.8,1.33,Advanced,40,False,"PR.PT-1, PR.DS-1, PR.DS-2, DE.CM-4, PR.DS-6","CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00220,Uniview,IPC6252SR-X5UG,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.uniview.com/Support/
CCTV-00221,CP Plus,CP-VCG-SD10L2,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00222,Dahua,IPC-HFW5831E,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00223,Axis,F34,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00224,Hanwha,XNP-6320H,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00225,Axis,F34,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.axis.com/support/cybersecurity
CCTV-00226,Hikvision,DS-2DE4A425IW,Critical,89.4,4,9.8,1.58,Advanced,50,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00227,CP Plus,CP-EAC-T24PL2,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00228,Axis,M3045-V,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00229,Axis,M3067-P,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.axis.com/support/cybersecurity
CCTV-00230,Hanwha,PNF-9010R,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00231,CP Plus,CP-UNC-DA41L3,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00232,Dahua,IPC-HDW1431S,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00233,Vivotek,IP8160-W,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00234,Uniview,IPC6252SR-X5UG,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00235,Hikvision,DS-2DE4A425IW,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00236,Axis,Q1615-E,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00237,Uniview,IPC6252SR-X5UG,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00239,Hikvision,DS-2CD2143G,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00240,Hikvision,DS-2CD2085FWD,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00241,Axis,M2026-LE,Critical,77.3,3,9.1,1.5,Advanced,50,False,"PR.PT-1, PR.DS-1, PR.DS-2, PR.MA-1, PR.IP-1","CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10, CSC 18.3",https://www.axis.com/support/cybersecurity
CCTV-00242,CP Plus,CP-E24A,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.cpplus.com.sg/support/
CCTV-00243,Uniview,IPC322LR3-VSPF40,Critical,81.4,3,8.8,1.33,Advanced,40,False,"PR.PT-1, PR.DS-1, PR.DS-2, DE.CM-4, PR.DS-6","CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00244,Hikvision,DS-2CD2T85G1,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hikvision.com/en/support/cybersecurity/
CCTV-00245,Hikvision,DS-2CD2385G1,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00246,Uniview,IPC672LR-AX4DUPK,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00247,Hikvision,DS-2DE4A425IW,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00248,Vivotek,IB8382-T,Critical,77.3,2,9.1,1.17,Advanced,45,False,"PR.PT-1, PR.AC-3, PR.MA-1, PR.IP-1","CSC 18.5, CSC 18.3, CSC 14.6, CSC 7.1",https://www.vivotek.com/support/
CCTV-00249,CP Plus,CP-VCG-SD10L2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
